method,task_category,sample_count,assessor_calls_mean,assessor_latency_mean,duplicate_url_rate_mean,fanout_faithfulness_to_user_query_mean,fanout_overpersonalization_risk_mean,fanout_persona_field_use_mean,fanout_query_diversity_mean,fanout_query_specificity_mean,fanout_search_realism_mean,final_actionability_without_overclaiming_mean,final_citation_support_mean,final_contradiction_with_evidence_mean,final_domain_safety_mean,final_evidence_usage_quality_mean,final_groundedness_mean,final_intent_satisfaction_mean,final_missing_constraint_awareness_mean,final_non_genericness_mean,final_overpersonalization_mean,final_personalization_target_use_mean,final_safety_mean,final_specificity_mean,final_uncertainty_calibration_mean,final_unsupported_claim_risk_mean,planner_calls_mean,realized_k_mean,retrieval_constraint_coverage_mean,retrieval_disconfirming_coverage_mean,retrieval_distractor_robustness_mean,retrieval_evidence_relevance_mean,retrieval_result_persona_fit_mean,retrieval_source_quality_mean,retrieval_unsafe_or_overpersonalized_retrieval_risk_mean,search_latency_mean,synthesis_calls_mean,synthesis_latency_mean,tavily_calls_mean,total_latency_mean,total_llm_calls_mean,total_retrieved_context_size_mean,total_synthesis_context_size_mean,unique_domains_mean,unique_urls_mean,assessor_calls_sem,assessor_latency_sem,duplicate_url_rate_sem,fanout_faithfulness_to_user_query_sem,fanout_overpersonalization_risk_sem,fanout_persona_field_use_sem,fanout_query_diversity_sem,fanout_query_specificity_sem,fanout_search_realism_sem,final_actionability_without_overclaiming_sem,final_citation_support_sem,final_contradiction_with_evidence_sem,final_domain_safety_sem,final_evidence_usage_quality_sem,final_groundedness_sem,final_intent_satisfaction_sem,final_missing_constraint_awareness_sem,final_non_genericness_sem,final_overpersonalization_sem,final_personalization_target_use_sem,final_safety_sem,final_specificity_sem,final_uncertainty_calibration_sem,final_unsupported_claim_risk_sem,planner_calls_sem,realized_k_sem,retrieval_constraint_coverage_sem,retrieval_disconfirming_coverage_sem,retrieval_distractor_robustness_sem,retrieval_evidence_relevance_sem,retrieval_result_persona_fit_sem,retrieval_source_quality_sem,retrieval_unsafe_or_overpersonalized_retrieval_risk_sem,search_latency_sem,synthesis_calls_sem,synthesis_latency_sem,tavily_calls_sem,total_latency_sem,total_llm_calls_sem,total_retrieved_context_size_sem,total_synthesis_context_size_sem,unique_domains_sem,unique_urls_sem
refanout_k4_t3,legal_decision_strategy,6,4.3333,92.3518,0.0083,5.0000,1.0000,4.3333,5.0000,5.0000,5.0000,3.7500,5.0000,1.0000,3.5833,5.0000,5.0000,3.0833,3.1667,3.5000,1.1667,2.8333,3.5833,3.6667,3.5000,1.0000,4.3333,4.0000,4.3333,5.0000,5.0000,5.0000,4.8333,4.5000,5.0000,20.5819,1.0000,11.2572,16.6667,157.9905,9.6667,14449.6667,14252.5000,18.3333,19.8333,1.0541,20.2829,0.0083,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,0.4425,0.0000,0.0000,0.3745,0.0000,0.0000,0.4549,0.4773,0.4282,0.1667,0.5426,0.3745,0.3333,0.4472,0.0000,1.0541,0.0000,0.2108,0.0000,0.0000,0.0000,0.1667,0.3416,0.0000,5.3135,0.0000,0.6347,4.0552,32.1853,2.1082,869.2170,725.4783,0.4944,0.1667
refanout_k4_t3,legal_issue_explanation,6,5.6667,119.3269,0.0417,5.0000,1.0000,4.0000,4.8333,4.6667,5.0000,3.0000,5.0000,1.1667,2.6667,4.6667,4.6667,2.6667,3.0000,3.6667,1.6667,2.5000,2.6667,3.5000,3.3333,1.5000,5.6667,4.0000,3.6667,4.8333,5.0000,4.6667,4.1667,3.5000,5.0000,28.5684,1.0000,10.3291,22.5000,198.2157,12.3333,12548.1667,12336.5000,17.8333,19.1667,0.3333,11.1572,0.0154,0.0000,0.0000,0.4472,0.1667,0.2108,0.0000,0.4472,0.0000,0.1667,0.5578,0.2108,0.2108,0.4944,0.4472,0.3333,0.4944,0.5627,0.5578,0.3416,0.4216,0.3416,0.3333,0.0000,0.4944,0.1667,0.0000,0.2108,0.4014,0.5000,0.0000,2.2117,0.0000,0.6459,1.3102,15.1451,0.6667,860.1055,821.5455,0.4014,0.3073
refanout_k4_t3,personal_decision_strategy,6,4.0000,73.8509,0.0333,5.0000,1.0000,4.8333,5.0000,5.0000,5.0000,4.1667,5.0000,1.0000,4.0000,5.0000,5.0000,3.1667,3.8333,3.8333,1.3333,3.0000,4.3333,4.3333,4.6667,1.0000,4.0000,4.0000,4.3333,5.0000,5.0000,5.0000,4.6667,4.5000,5.0000,17.6475,1.0000,10.6900,15.3333,134.4348,9.0000,16160.6667,15547.1667,16.5000,19.3333,0.9309,19.7348,0.0105,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.3073,0.0000,0.0000,0.5164,0.0000,0.0000,0.3073,0.5426,0.5426,0.2108,0.2582,0.4944,0.2108,0.2108,0.0000,0.9309,0.0000,0.3333,0.0000,0.0000,0.0000,0.2108,0.2236,0.0000,5.9086,0.0000,0.8364,3.9215,33.3481,1.8619,920.8599,1133.6469,0.7188,0.2108
refanout_k4_t3,product_or_program_comparison,6,5.8333,136.3839,0.1167,4.5000,1.0000,4.0000,4.6667,4.5000,4.6667,3.6667,5.0000,1.0000,2.6667,4.6667,4.6667,3.0000,3.1667,3.8333,1.6667,3.0000,2.8333,4.0000,3.5000,1.3333,5.8333,3.8333,4.6667,5.0000,5.0000,4.8333,4.6667,4.8333,5.0000,27.8590,1.0000,10.9248,22.5000,217.8355,12.6667,15085.1667,13000.6667,15.8333,17.0000,0.1667,9.4637,0.0494,0.5000,0.0000,0.4472,0.3333,0.3416,0.2108,0.4216,0.0000,0.0000,0.4216,0.2108,0.2108,0.5774,0.4773,0.5426,0.6667,0.7746,0.4773,0.4472,0.5000,0.2108,0.1667,0.1667,0.3333,0.0000,0.0000,0.1667,0.2108,0.1667,0.0000,1.5618,0.0000,0.7952,0.6708,10.8135,0.3333,1299.5644,1106.8409,1.6210,1.3663
refanout_k4_t3,shopping_product_recommendation,6,6.0000,111.0204,0.0083,4.8333,1.0000,4.5000,5.0000,4.8333,5.0000,4.3333,5.0000,1.0000,4.6667,4.8333,4.6667,3.0000,3.5000,3.6667,1.6667,2.0000,4.6667,4.0000,4.1667,1.3333,6.0000,4.0000,4.3333,5.0000,5.0000,4.6667,4.6667,4.6667,5.0000,25.4931,1.0000,10.5078,23.6667,190.6447,13.0000,15260.8333,15208.1667,15.1667,19.3333,0.0000,3.7511,0.0083,0.1667,0.0000,0.3416,0.0000,0.1667,0.0000,0.3333,0.0000,0.0000,0.3333,0.1667,0.2108,0.5164,0.4282,0.4944,0.4216,0.6325,0.3333,0.3651,0.4014,0.2108,0.0000,0.0000,0.3333,0.0000,0.0000,0.2108,0.2108,0.2108,0.0000,1.2372,0.0000,0.4539,0.3333,6.6052,0.0000,1447.5027,1460.1926,1.4926,0.4944
refanout_k4_t3,technical_explanation,6,2.3333,48.1048,0.0250,5.0000,1.0000,4.0000,5.0000,4.3333,4.8333,4.6667,5.0000,1.0000,4.6667,5.0000,5.0000,3.6667,4.5000,4.0000,1.0000,3.6667,4.6667,4.0000,4.8333,1.0000,2.3333,4.0000,4.3333,5.0000,5.0000,5.0000,5.0000,4.6667,5.0000,8.2853,1.0000,11.1831,9.3333,84.9635,5.6667,17452.1667,17175.0000,16.0000,19.5000,0.8819,20.9179,0.0171,0.0000,0.0000,0.3651,0.0000,0.2108,0.1667,0.3333,0.0000,0.0000,0.3333,0.0000,0.0000,0.4216,0.3416,0.3651,0.0000,0.4944,0.3333,0.3651,0.1667,0.0000,0.8819,0.0000,0.2108,0.0000,0.0000,0.0000,0.0000,0.2108,0.0000,4.1500,0.0000,0.4944,3.5277,32.5553,1.7638,2389.0544,2403.2304,0.8165,0.3416
refanout_k4_t3,travel_dining,6,5.1667,96.0147,0.0417,5.0000,1.0000,4.1667,4.8333,4.6667,5.0000,4.0000,5.0000,1.0000,3.5000,4.6667,4.6667,3.0000,3.6667,3.8333,1.5000,2.6667,3.6667,3.5000,4.1667,1.3333,5.1667,4.0000,4.3333,4.5000,5.0000,4.6667,4.6667,4.8333,5.0000,24.8345,1.0000,10.9152,19.6667,170.3964,11.3333,13791.5000,13177.5000,16.8333,19.1667,0.8333,14.2205,0.0201,0.0000,0.0000,0.4773,0.1667,0.2108,0.0000,0.3651,0.0000,0.0000,0.6708,0.2108,0.2108,0.5164,0.4944,0.3073,0.5000,0.6667,0.6146,0.4282,0.4014,0.2108,0.8333,0.0000,0.3333,0.5000,0.0000,0.2108,0.3333,0.1667,0.0000,4.1013,0.0000,0.6039,3.1588,24.2198,1.6667,2040.1181,1926.1699,0.8724,0.4014
refanout_k4_t4,current_rule_limit_lookup,6,3.0000,72.7859,0.0583,4.5000,1.0000,4.0000,4.6667,4.3333,4.6667,3.1667,5.0000,1.0000,2.5000,5.0000,5.0000,2.6667,3.1667,3.6667,2.0000,3.1667,2.5000,3.6667,3.1667,1.0000,3.0000,3.6667,4.3333,4.0000,5.0000,4.3333,4.5000,4.8333,5.0000,13.2281,1.0000,10.2166,11.1667,119.2780,7.0000,17753.3333,16336.3333,14.6667,17.3333,0.9661,22.2169,0.0218,0.5000,0.0000,0.5164,0.3333,0.4944,0.3333,0.4014,0.0000,0.0000,0.5627,0.0000,0.0000,0.4944,0.5426,0.4944,0.6325,0.6540,0.5627,0.4944,0.5426,0.0000,0.9661,0.2108,0.6667,0.6831,0.0000,0.4944,0.5000,0.1667,0.0000,4.7661,0.0000,0.5569,3.6462,33.5208,1.9322,1662.7435,1912.6535,1.0853,1.2561
refanout_k4_t4,financial_concept_explanation,6,3.5000,73.1680,0.0333,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,4.3333,5.0000,1.0000,3.6667,4.8333,4.8333,3.6667,4.0000,4.1667,1.0000,4.1667,3.8333,4.1667,4.5000,1.1667,3.5000,4.0000,4.5000,5.0000,5.0000,5.0000,4.6667,4.6667,5.0000,17.3207,1.0000,10.9132,13.8333,126.5814,8.0000,15258.3333,14437.6667,17.6667,19.3333,1.1180,24.5310,0.0247,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.2108,0.0000,0.0000,0.4944,0.1667,0.1667,0.4216,0.3651,0.5426,0.0000,0.4014,0.4014,0.4014,0.3416,0.1667,1.1180,0.0000,0.3416,0.0000,0.0000,0.0000,0.3333,0.2108,0.0000,5.6014,0.0000,0.5322,4.4001,37.9363,2.2361,670.8577,553.5925,0.6667,0.4944
refanout_k4_t4,financial_decision_strategy,6,3.3333,78.9333,0.0167,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,4.0000,5.0000,1.0000,3.0000,4.8333,4.6667,3.6667,3.5000,4.3333,1.0000,3.5000,3.1667,4.5000,3.8333,1.3333,3.3333,4.0000,4.5000,4.6667,5.0000,5.0000,4.5000,4.5000,5.0000,16.8858,1.0000,10.9419,12.8333,129.0856,7.6667,15367.8333,15032.8333,18.5000,19.6667,1.0541,26.8075,0.0167,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.2582,0.0000,0.0000,0.3651,0.1667,0.2108,0.4944,0.2236,0.3333,0.0000,0.5627,0.4773,0.2236,0.1667,0.2108,1.0541,0.0000,0.2236,0.3333,0.0000,0.0000,0.2236,0.2236,0.0000,5.5276,0.0000,0.8730,4.0859,39.7694,2.1082,1373.9466,1446.1860,0.5000,0.3333
refanout_k4_t4,form_policy_deadline_lookup,6,5.1667,116.9313,0.1000,5.0000,1.0000,4.0000,4.8333,4.5000,5.0000,3.6667,5.0000,1.0000,2.8333,4.8333,4.8333,3.3333,3.3333,4.6667,1.0000,3.6667,3.0000,4.3333,3.6667,1.1667,5.1667,4.0000,4.6667,5.0000,5.0000,5.0000,4.6667,4.8333,5.0000,23.8559,1.0000,8.5787,20.1667,192.4149,11.3333,12945.8333,11856.6667,15.3333,18.0000,0.8333,19.1424,0.0719,0.0000,0.0000,0.5164,0.1667,0.3416,0.0000,0.3333,0.0000,0.0000,0.4773,0.1667,0.1667,0.3333,0.6146,0.3333,0.0000,0.6146,0.3651,0.4944,0.5578,0.1667,0.8333,0.0000,0.3333,0.0000,0.0000,0.0000,0.3333,0.1667,0.0000,3.7792,0.0000,0.4450,3.2498,30.3641,1.6667,1193.1653,1710.4069,1.6262,1.4376
refanout_k4_t4,jurisdiction_resource_lookup,6,5.6667,117.4610,0.0083,5.0000,1.0000,4.3333,4.5000,5.0000,5.0000,3.5000,5.0000,1.0000,2.3333,4.9667,4.9667,2.8333,3.0000,4.1667,1.3333,2.5000,2.3333,3.6667,3.3333,1.0833,5.6667,4.0000,4.6667,5.0000,5.0000,5.0000,4.8333,4.8333,5.0000,27.3027,1.0000,9.7064,22.3333,197.7724,12.3333,16245.5000,16034.0000,18.0000,19.8333,0.3333,12.8455,0.0083,0.0000,0.0000,0.3333,0.3416,0.0000,0.0000,0.3416,0.0000,0.0000,0.4216,0.0333,0.0333,0.4014,0.3651,0.3073,0.3333,0.6708,0.4216,0.3333,0.4216,0.0833,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,1.7715,0.0000,0.7430,1.2824,18.3683,0.6667,2416.6119,2401.5510,0.8563,0.1667
refanout_k4_t4,legal_decision_strategy,6,4.3333,92.3518,0.0083,5.0000,1.0000,4.3333,4.8333,5.0000,5.0000,3.7500,5.0000,1.0000,3.7500,5.0000,5.0000,3.0833,3.3333,3.6667,1.3333,2.8333,3.9167,3.6667,3.6667,1.0000,4.3333,4.0000,4.1667,5.0000,5.0000,4.8333,4.6667,4.5000,5.0000,20.5819,1.0000,11.2572,16.6667,157.9905,9.6667,14412.5000,14215.3333,18.5000,19.8333,1.0541,20.2829,0.0083,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.4425,0.0000,0.0000,0.3594,0.0000,0.0000,0.4549,0.4216,0.3333,0.3333,0.5426,0.3270,0.3333,0.3575,0.0000,1.0541,0.0000,0.1667,0.0000,0.0000,0.1667,0.2108,0.3416,0.0000,5.3135,0.0000,0.6347,4.0552,32.1853,2.1082,862.6379,715.5372,0.4282,0.1667
refanout_k4_t4,legal_issue_explanation,6,5.6667,119.3269,0.0333,5.0000,1.0000,4.0000,4.8333,4.6667,5.0000,2.8333,5.0000,1.1667,2.3333,4.8333,4.6667,2.6667,2.8333,3.6667,1.8333,2.6667,2.3333,3.5000,3.1667,1.5000,5.6667,4.0000,3.8333,4.6667,5.0000,4.5000,4.3333,3.6667,5.0000,28.5684,1.0000,10.3291,22.5000,198.2157,12.3333,12787.3333,12504.8333,17.6667,19.3333,0.3333,11.1572,0.0105,0.0000,0.0000,0.4472,0.1667,0.2108,0.0000,0.4773,0.0000,0.1667,0.6146,0.1667,0.2108,0.4944,0.5426,0.3333,0.5426,0.6146,0.6146,0.3416,0.4773,0.3416,0.3333,0.0000,0.5426,0.2108,0.0000,0.2236,0.4216,0.5578,0.0000,2.2117,0.0000,0.6459,1.3102,15.1451,0.6667,1026.9821,931.1613,0.4944,0.2108
refanout_k4_t4,personal_decision_strategy,6,4.0000,73.8509,0.0333,5.0000,1.0000,4.8333,5.0000,5.0000,5.0000,4.1667,5.0000,1.0000,4.1667,5.0000,5.0000,3.1667,3.8333,3.6667,1.3333,3.0000,4.5000,4.3333,4.5000,1.0000,4.0000,4.0000,4.3333,5.0000,5.0000,5.0000,4.6667,4.5000,5.0000,17.6475,1.0000,10.6900,15.3333,134.4348,9.0000,16160.6667,15547.1667,16.5000,19.3333,0.9309,19.7348,0.0105,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.3073,0.0000,0.0000,0.4014,0.0000,0.0000,0.3073,0.4014,0.4944,0.2108,0.2582,0.3416,0.2108,0.3416,0.0000,0.9309,0.0000,0.3333,0.0000,0.0000,0.0000,0.2108,0.2236,0.0000,5.9086,0.0000,0.8364,3.9215,33.3481,1.8619,920.8599,1133.6469,0.7188,0.2108
refanout_k4_t4,product_or_program_comparison,6,5.8333,136.3839,0.0500,4.5000,1.0000,4.1667,4.6667,4.5000,4.8333,3.5000,5.0000,1.0000,2.5000,4.8333,4.8333,3.0000,3.1667,4.0000,1.6667,3.0000,2.8333,4.1667,3.5000,1.1667,5.8333,3.8333,4.5000,5.0000,5.0000,4.8333,4.6667,4.8333,5.0000,27.8590,1.0000,10.9248,22.5000,217.8355,12.6667,15024.0000,14055.1667,16.5000,18.3333,0.1667,9.4637,0.0316,0.5000,0.0000,0.4773,0.3333,0.3416,0.1667,0.5627,0.0000,0.0000,0.3416,0.1667,0.1667,0.5774,0.4773,0.5164,0.6667,0.6325,0.4773,0.4014,0.5000,0.1667,0.1667,0.1667,0.3416,0.0000,0.0000,0.1667,0.2108,0.1667,0.0000,1.5618,0.0000,0.7952,0.6708,10.8135,0.3333,1489.2010,1645.5659,1.5000,1.2824
refanout_k4_t4,shopping_product_recommendation,6,6.0000,111.0204,0.0167,4.8333,1.0000,4.3333,5.0000,4.8333,5.0000,4.1667,5.0000,1.0000,4.6667,4.6667,4.6667,3.1667,3.5000,3.6667,1.8333,2.6667,4.6667,3.8333,4.1667,1.3333,6.0000,4.0000,4.6667,5.0000,5.0000,4.8333,4.8333,4.6667,5.0000,25.4931,1.0000,10.5078,23.6667,190.6447,13.0000,15083.0000,14817.0000,14.3333,19.1667,0.0000,3.7511,0.0105,0.1667,0.0000,0.3333,0.0000,0.1667,0.0000,0.4014,0.0000,0.0000,0.3333,0.2108,0.2108,0.4773,0.5627,0.4944,0.4014,0.6667,0.3333,0.4014,0.4014,0.2108,0.0000,0.0000,0.2108,0.0000,0.0000,0.1667,0.1667,0.2108,0.0000,1.2372,0.0000,0.4539,0.3333,6.6052,0.0000,1421.1791,1428.7296,1.5202,0.4773
refanout_k4_t4,technical_explanation,6,2.3333,48.1048,0.0250,5.0000,1.0000,4.1667,5.0000,4.3333,4.8333,4.5000,5.0000,1.0000,4.6667,5.0000,5.0000,3.6667,4.3333,4.0000,1.0000,3.6667,4.6667,3.8333,4.6667,1.0000,2.3333,4.0000,4.5000,5.0000,5.0000,5.0000,4.8333,4.8333,5.0000,8.2853,1.0000,11.1831,9.3333,84.9635,5.6667,17452.1667,17175.0000,16.0000,19.5000,0.8819,20.9179,0.0171,0.0000,0.0000,0.3073,0.0000,0.2108,0.1667,0.3416,0.0000,0.0000,0.3333,0.0000,0.0000,0.4944,0.4216,0.3651,0.0000,0.4216,0.3333,0.4014,0.2108,0.0000,0.8819,0.0000,0.2236,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,4.1500,0.0000,0.4944,3.5277,32.5553,1.7638,2389.0544,2403.2304,0.8165,0.3416
refanout_k4_t4,travel_dining,6,5.1667,96.0147,0.0417,5.0000,1.0000,4.1667,4.8333,4.6667,5.0000,4.0000,5.0000,1.0000,3.5000,4.8000,4.8000,3.1667,3.6667,4.0000,1.5000,3.0000,3.5000,3.5000,4.1667,1.2500,5.1667,4.0000,4.5000,4.5000,5.0000,4.6667,4.6667,4.8333,5.0000,24.8345,1.0000,10.9152,19.6667,170.3964,11.3333,13791.5000,13177.5000,16.8333,19.1667,0.8333,14.2205,0.0201,0.0000,0.0000,0.4773,0.1667,0.2108,0.0000,0.3651,0.0000,0.0000,0.6708,0.1633,0.1633,0.4773,0.4944,0.2582,0.5000,0.7746,0.6708,0.4282,0.4014,0.1708,0.8333,0.0000,0.3416,0.5000,0.0000,0.2108,0.3333,0.1667,0.0000,4.1013,0.0000,0.6039,3.1588,24.2198,1.6667,2040.1181,1926.1699,0.8724,0.4014
refanout_k4_t5,current_rule_limit_lookup,6,3.0000,72.7859,0.0556,4.6667,1.0000,4.0000,4.6667,4.6667,4.8333,3.3333,5.0000,1.0000,2.6667,5.0000,5.0000,2.8333,3.8333,4.0000,2.0000,4.0000,3.0000,4.0000,3.8333,1.0000,3.0000,3.6667,5.0000,5.0000,5.0000,5.0000,4.8333,5.0000,5.0000,13.2281,1.0000,10.2166,11.1667,119.2780,7.0000,18922.8333,16789.3333,14.6667,17.3333,0.9661,22.2169,0.0218,0.3333,0.0000,0.5164,0.3333,0.2108,0.1667,0.3333,0.0000,0.0000,0.4944,0.0000,0.0000,0.4014,0.6009,0.4472,0.6325,0.5164,0.5164,0.4472,0.6009,0.0000,0.9661,0.2108,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,4.7661,0.0000,0.5569,3.6462,33.5208,1.9322,1857.5701,1733.8120,0.8819,1.1155
refanout_k4_t5,financial_concept_explanation,6,3.5000,73.1680,0.0333,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,4.1667,5.0000,1.0000,3.5000,4.8333,4.8333,3.5000,3.8333,4.0000,1.3333,4.0000,3.6667,4.1667,4.3333,1.1667,3.5000,4.0000,4.3333,5.0000,5.0000,5.0000,4.6667,4.6667,5.0000,17.3207,1.0000,10.9132,13.8333,126.5814,8.0000,15089.1667,14277.8333,17.8333,19.3333,1.1180,24.5310,0.0247,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.4282,0.1667,0.1667,0.4282,0.4773,0.5164,0.3333,0.3651,0.3333,0.4014,0.3333,0.1667,1.1180,0.0000,0.3333,0.0000,0.0000,0.0000,0.2108,0.2108,0.0000,5.6014,0.0000,0.5322,4.4001,37.9363,2.2361,774.8693,685.6748,0.6009,0.4944
refanout_k4_t5,financial_decision_strategy,6,3.3333,78.9333,0.0000,5.0000,1.0000,4.6667,5.0000,5.0000,5.0000,4.0000,5.0000,1.0000,3.1667,4.8333,4.6667,3.6667,3.1667,4.1667,1.0000,3.5000,3.1667,4.3333,3.8333,1.3333,3.3333,4.0000,4.5000,4.6667,5.0000,5.0000,4.6667,4.5000,5.0000,16.8858,1.0000,10.9419,12.8333,129.0856,7.6667,15984.5000,15984.5000,18.6667,20.0000,1.0541,26.8075,0.0000,0.0000,0.0000,0.2108,0.0000,0.0000,0.0000,0.2582,0.0000,0.0000,0.4773,0.1667,0.2108,0.4944,0.3073,0.4014,0.0000,0.5627,0.4773,0.3333,0.1667,0.2108,1.0541,0.0000,0.2236,0.3333,0.0000,0.0000,0.2108,0.2236,0.0000,5.5276,0.0000,0.8730,4.0859,39.7694,2.1082,1448.9909,1448.9909,0.4216,0.0000
refanout_k4_t5,form_policy_deadline_lookup,6,5.1667,116.9313,0.1500,5.0000,1.0000,4.1667,4.5000,4.5000,5.0000,3.5000,5.0000,1.0000,2.5000,4.8333,4.8333,3.3333,3.3333,4.6667,1.0000,3.3333,2.6667,4.1667,3.5000,1.1667,5.1667,4.0000,4.6667,5.0000,5.0000,5.0000,4.6667,4.8333,5.0000,23.8559,1.0000,8.5787,20.1667,192.4149,11.3333,14047.5000,11970.8333,13.8333,17.0000,0.8333,19.1424,0.0695,0.0000,0.0000,0.4014,0.3416,0.3416,0.0000,0.2236,0.0000,0.0000,0.4282,0.1667,0.1667,0.3333,0.6146,0.3333,0.0000,0.6146,0.3333,0.4773,0.5000,0.1667,0.8333,0.0000,0.3333,0.0000,0.0000,0.0000,0.3333,0.1667,0.0000,3.7792,0.0000,0.4450,3.2498,30.3641,1.6667,1552.2843,1712.6766,1.3017,1.3904
refanout_k4_t5,jurisdiction_resource_lookup,6,5.6667,117.4610,0.0083,5.0000,1.0000,3.8333,4.5000,5.0000,5.0000,3.5000,5.0000,1.0000,2.3333,4.9667,4.9667,2.8333,3.1667,4.1667,1.0000,2.8333,2.3333,4.0000,3.3333,1.0833,5.6667,4.0000,4.6667,5.0000,5.0000,5.0000,4.8333,4.8333,5.0000,27.3027,1.0000,9.7064,22.3333,197.7724,12.3333,17053.3333,16841.8333,18.0000,19.8333,0.3333,12.8455,0.0083,0.0000,0.0000,0.3073,0.3416,0.0000,0.0000,0.3416,0.0000,0.0000,0.4216,0.0333,0.0333,0.4014,0.3073,0.3073,0.0000,0.7032,0.4216,0.3651,0.4216,0.0833,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,1.7715,0.0000,0.7430,1.2824,18.3683,0.6667,1922.7635,1921.6651,0.8563,0.1667
refanout_k4_t5,legal_decision_strategy,6,4.3333,92.3518,0.0000,5.0000,1.0000,4.5000,5.0000,5.0000,5.0000,3.8333,5.0000,1.0000,3.3333,5.0000,4.9667,3.1667,3.1667,3.6667,1.0000,3.1667,3.5000,3.6667,3.5000,1.0833,4.3333,4.0000,4.1667,5.0000,5.0000,4.8333,4.6667,4.1667,5.0000,20.5819,1.0000,11.2572,16.6667,157.9905,9.6667,13251.3333,13251.3333,18.6667,20.0000,1.0541,20.2829,0.0000,0.0000,0.0000,0.3416,0.0000,0.0000,0.0000,0.3073,0.0000,0.0000,0.4216,0.0000,0.0333,0.4014,0.4014,0.4216,0.0000,0.5426,0.4282,0.3333,0.4282,0.0833,1.0541,0.0000,0.1667,0.0000,0.0000,0.1667,0.2108,0.4014,0.0000,5.3135,0.0000,0.6347,4.0552,32.1853,2.1082,704.4945,704.4945,0.4944,0.0000
refanout_k4_t5,legal_issue_explanation,6,5.6667,119.3269,0.0167,5.0000,1.0000,4.0000,4.8333,4.8333,4.8333,3.0000,5.0000,1.0000,2.3333,4.6667,4.6667,2.8333,3.0000,4.0000,1.6667,2.5000,2.3333,3.8333,3.1667,1.3333,5.6667,3.8333,4.0000,4.8333,5.0000,4.8333,4.1667,4.3333,5.0000,28.5684,1.0000,10.3291,22.5000,198.2157,12.3333,12073.1667,11881.8333,17.3333,18.8333,0.3333,11.1572,0.0105,0.0000,0.0000,0.3651,0.1667,0.1667,0.1667,0.4472,0.0000,0.0000,0.6146,0.2108,0.2108,0.4773,0.4472,0.4472,0.4944,0.5627,0.6146,0.4014,0.4773,0.2108,0.3333,0.1667,0.5164,0.1667,0.0000,0.1667,0.4014,0.4944,0.0000,2.2117,0.0000,0.6459,1.3102,15.1451,0.6667,1400.6916,1299.3583,1.0853,0.7923
refanout_k4_t5,personal_decision_strategy,6,4.0000,73.8509,0.0250,5.0000,1.0000,4.5000,4.8333,4.8333,4.8333,4.3333,5.0000,1.0000,4.0000,5.0000,5.0000,3.3333,4.1667,4.5000,1.0000,3.5000,4.3333,4.3333,4.6667,1.0000,4.0000,4.0000,4.1667,5.0000,5.0000,4.8333,4.3333,4.5000,5.0000,17.6475,1.0000,10.6900,15.3333,134.4348,9.0000,15259.3333,14845.6667,15.0000,19.5000,0.9309,19.7348,0.0112,0.0000,0.0000,0.3416,0.1667,0.1667,0.1667,0.3333,0.0000,0.0000,0.4472,0.0000,0.0000,0.3333,0.4014,0.3416,0.0000,0.5000,0.3333,0.3333,0.3333,0.0000,0.9309,0.0000,0.4014,0.0000,0.0000,0.1667,0.3333,0.3416,0.0000,5.9086,0.0000,0.8364,3.9215,33.3481,1.8619,1020.5862,1024.4095,0.8563,0.2236
refanout_k4_t5,product_or_program_comparison,6,5.8333,136.3839,0.0500,4.5000,1.1667,3.7500,4.6667,4.4167,4.5000,3.3333,5.0000,1.0000,2.5000,4.8333,4.8333,2.8333,3.0000,3.6667,1.6667,2.3333,2.8333,3.6667,3.3333,1.1667,5.8333,3.8333,4.5000,5.0000,5.0000,4.8333,4.5000,4.8333,5.0000,27.8590,1.0000,10.9248,22.5000,217.8355,12.6667,14933.6667,13995.0000,15.5000,18.3333,0.1667,9.4637,0.0316,0.5000,0.1667,0.5737,0.3333,0.3270,0.2236,0.4944,0.0000,0.0000,0.3416,0.1667,0.1667,0.5426,0.5164,0.3333,0.6667,0.6146,0.4773,0.3333,0.4944,0.1667,0.1667,0.1667,0.3416,0.0000,0.0000,0.1667,0.2236,0.1667,0.0000,1.5618,0.0000,0.7952,0.6708,10.8135,0.3333,1413.5741,1566.8540,1.4318,1.2824
